drug_id	gene_id	variant_id	association	cancer_id	cancer_type	subtype	reference
CHEMBL1336	COSG99554	DUMMY_COSG99554	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG111666	DUMMY_COSG111666	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG111666	DUMMY_COSG111666	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG111666	DUMMY_COSG111666	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG111666	DUMMY_COSG111666	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG111666	DUMMY_COSG111666	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG111666	DUMMY_COSG111666	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG63689	DUMMY_COSG63689	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG63689	DUMMY_COSG63689	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG63689	DUMMY_COSG63689	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG63689	DUMMY_COSG63689	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG63689	DUMMY_COSG63689	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG63689	DUMMY_COSG63689	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG99947	DUMMY_COSG99947	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG99947	DUMMY_COSG99947	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG99947	DUMMY_COSG99947	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG99947	DUMMY_COSG99947	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG99947	DUMMY_COSG99947	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG99947	DUMMY_COSG99947	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG84346	DUMMY_COSG84346	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG84346	DUMMY_COSG84346	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG84346	DUMMY_COSG84346	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG84346	DUMMY_COSG84346	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG84346	DUMMY_COSG84346	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG84346	DUMMY_COSG84346	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG95525	DUMMY_COSG95525	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG95525	DUMMY_COSG95525	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG95525	DUMMY_COSG95525	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG95525	DUMMY_COSG95525	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG95525	DUMMY_COSG95525	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG95525	DUMMY_COSG95525	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG106650	DUMMY_COSG106650	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG106650	DUMMY_COSG106650	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG106650	DUMMY_COSG106650	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG106650	DUMMY_COSG106650	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG106650	DUMMY_COSG106650	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG106650	DUMMY_COSG106650	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG106830	DUMMY_COSG106830	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG106830	DUMMY_COSG106830	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG106830	DUMMY_COSG106830	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG106830	DUMMY_COSG106830	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG106830	DUMMY_COSG106830	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG106830	DUMMY_COSG106830	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG86691	DUMMY_COSG86691	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG86691	DUMMY_COSG86691	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG86691	DUMMY_COSG86691	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG86691	DUMMY_COSG86691	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG86691	DUMMY_COSG86691	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG86691	DUMMY_COSG86691	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG100985	DUMMY_COSG100985	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG100985	DUMMY_COSG100985	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG100985	DUMMY_COSG100985	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG100985	DUMMY_COSG100985	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG100985	DUMMY_COSG100985	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG100985	DUMMY_COSG100985	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG108145	DUMMY_COSG108145	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG108145	DUMMY_COSG108145	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG108145	DUMMY_COSG108145	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG108145	DUMMY_COSG108145	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG108145	DUMMY_COSG108145	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG108145	DUMMY_COSG108145	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG88009	DUMMY_COSG88009	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG88009	DUMMY_COSG88009	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG88009	DUMMY_COSG88009	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG88009	DUMMY_COSG88009	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG88009	DUMMY_COSG88009	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG88009	DUMMY_COSG88009	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG79566	DUMMY_COSG79566	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG79566	DUMMY_COSG79566	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG79566	DUMMY_COSG79566	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG79566	DUMMY_COSG79566	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG79566	DUMMY_COSG79566	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG79566	DUMMY_COSG79566	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG64987	DUMMY_COSG64987	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG64987	DUMMY_COSG64987	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG64987	DUMMY_COSG64987	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG64987	DUMMY_COSG64987	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG64987	DUMMY_COSG64987	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG64987	DUMMY_COSG64987	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG72654	DUMMY_COSG72654	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG72654	DUMMY_COSG72654	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG72654	DUMMY_COSG72654	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG72654	DUMMY_COSG72654	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG72654	DUMMY_COSG72654	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG72654	DUMMY_COSG72654	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG108842	DUMMY_COSG108842	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG108842	DUMMY_COSG108842	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG108842	DUMMY_COSG108842	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG108842	DUMMY_COSG108842	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG108842	DUMMY_COSG108842	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG108842	DUMMY_COSG108842	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG103824	DUMMY_COSG103824	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG103824	DUMMY_COSG103824	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG103824	DUMMY_COSG103824	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG103824	DUMMY_COSG103824	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG103824	DUMMY_COSG103824	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG103824	DUMMY_COSG103824	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG113820	DUMMY_COSG113820	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG113820	DUMMY_COSG113820	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG113820	DUMMY_COSG113820	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG113820	DUMMY_COSG113820	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG113820	DUMMY_COSG113820	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG113820	DUMMY_COSG113820	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG86945	DUMMY_COSG86945	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG86945	DUMMY_COSG86945	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG86945	DUMMY_COSG86945	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG86945	DUMMY_COSG86945	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG86945	DUMMY_COSG86945	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG86945	DUMMY_COSG86945	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG93969	DUMMY_COSG93969	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG93969	DUMMY_COSG93969	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG93969	DUMMY_COSG93969	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG93969	DUMMY_COSG93969	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG93969	DUMMY_COSG93969	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG93969	DUMMY_COSG93969	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG98294	DUMMY_COSG98294	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL1336	COSG98294	DUMMY_COSG98294	generic	23	Testicular Cancer	Gastrointestinal Stromal Tumors	Anticancer Fund
CHEMBL1336	COSG98294	DUMMY_COSG98294	generic	26	Other	Hemangiosarcoma	Anticancer Fund
CHEMBL1336	COSG98294	DUMMY_COSG98294	generic	26	Other	Unresectable Hepatocellular Carcinoma	Anticancer Fund
CHEMBL1336	COSG98294	DUMMY_COSG98294	generic	26	Other	Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL1336	COSG98294	DUMMY_COSG98294	generic	26	Other	Metastatic refractory to radioactive iodine treatment Thyroid carcinoma	Anticancer Fund
CHEMBL4535757	COSG86962	DUMMY_COSG86962	specific	20	Small Cell Lung Cancer	Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL4535757	COSG113788	DUMMY_COSG113788	specific	20	Small Cell Lung Cancer	Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL4535757	COSG95814	DUMMY_COSG95814	specific	20	Small Cell Lung Cancer	Locally Advanced Non-Small Cell Lung Cancer, Metastatic Non-Small Cell Lung Cancer	Anticancer Fund
CHEMBL1651906	COSG112333	DUMMY_COSG112333	specific	26	Other	Stage 4 islet cell carcinoma	Anticancer Fund
CHEMBL1651906	COSG113788	DUMMY_COSG113788	specific	26	Other	Stage 4 islet cell carcinoma	Anticancer Fund
CHEMBL1651906	COSG84340	DUMMY_COSG84340	specific	26	Other	Stage 4 islet cell carcinoma	Anticancer Fund
CHEMBL1651906	COSG61632	DUMMY_COSG61632	specific	26	Other	Stage 4 islet cell carcinoma	Anticancer Fund
CHEMBL1651906	COSG65657	DUMMY_COSG65657	specific	26	Other	Stage 4 islet cell carcinoma	Anticancer Fund
CHEMBL1651906	COSG99947	DUMMY_COSG99947	specific	26	Other	Stage 4 islet cell carcinoma	Anticancer Fund
CHEMBL1651906	COSG95525	DUMMY_COSG95525	specific	26	Other	Stage 4 islet cell carcinoma	Anticancer Fund
CHEMBL535	COSG95745	DUMMY_COSG95745	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG95745	DUMMY_COSG95745	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG95745	DUMMY_COSG95745	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG95745	DUMMY_COSG95745	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG95745	DUMMY_COSG95745	generic	23	Testicular Cancer	Refractory Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL535	COSG95745	DUMMY_COSG95745	generic	26	Other	Unresectable, locally advanced Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG106784	DUMMY_COSG106784	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG106784	DUMMY_COSG106784	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG106784	DUMMY_COSG106784	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG106784	DUMMY_COSG106784	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG106784	DUMMY_COSG106784	generic	23	Testicular Cancer	Refractory Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL535	COSG106784	DUMMY_COSG106784	generic	26	Other	Unresectable, locally advanced Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG63709	DUMMY_COSG63709	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG63709	DUMMY_COSG63709	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG63709	DUMMY_COSG63709	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG63709	DUMMY_COSG63709	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG63709	DUMMY_COSG63709	generic	23	Testicular Cancer	Refractory Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL535	COSG63709	DUMMY_COSG63709	generic	26	Other	Unresectable, locally advanced Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG64110	DUMMY_COSG64110	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG64110	DUMMY_COSG64110	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG64110	DUMMY_COSG64110	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG64110	DUMMY_COSG64110	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG64110	DUMMY_COSG64110	generic	23	Testicular Cancer	Refractory Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL535	COSG64110	DUMMY_COSG64110	generic	26	Other	Unresectable, locally advanced Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG68325	DUMMY_COSG68325	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG68325	DUMMY_COSG68325	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG68325	DUMMY_COSG68325	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG68325	DUMMY_COSG68325	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG68325	DUMMY_COSG68325	generic	23	Testicular Cancer	Refractory Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL535	COSG68325	DUMMY_COSG68325	generic	26	Other	Unresectable, locally advanced Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG86049	DUMMY_COSG86049	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG86049	DUMMY_COSG86049	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG86049	DUMMY_COSG86049	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG86049	DUMMY_COSG86049	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG86049	DUMMY_COSG86049	generic	23	Testicular Cancer	Refractory Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL535	COSG86049	DUMMY_COSG86049	generic	26	Other	Unresectable, locally advanced Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG113385	DUMMY_COSG113385	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG113385	DUMMY_COSG113385	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG113385	DUMMY_COSG113385	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG113385	DUMMY_COSG113385	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG113385	DUMMY_COSG113385	generic	23	Testicular Cancer	Refractory Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL535	COSG113385	DUMMY_COSG113385	generic	26	Other	Unresectable, locally advanced Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG111666	DUMMY_COSG111666	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG111666	DUMMY_COSG111666	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG111666	DUMMY_COSG111666	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG111666	DUMMY_COSG111666	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG111666	DUMMY_COSG111666	generic	23	Testicular Cancer	Refractory Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL535	COSG111666	DUMMY_COSG111666	generic	26	Other	Unresectable, locally advanced Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG115384	DUMMY_COSG115384	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG115384	DUMMY_COSG115384	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG115384	DUMMY_COSG115384	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG115384	DUMMY_COSG115384	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG115384	DUMMY_COSG115384	generic	23	Testicular Cancer	Refractory Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL535	COSG115384	DUMMY_COSG115384	generic	26	Other	Unresectable, locally advanced Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG61759	DUMMY_COSG61759	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG61759	DUMMY_COSG61759	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG61759	DUMMY_COSG61759	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG61759	DUMMY_COSG61759	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG61759	DUMMY_COSG61759	generic	23	Testicular Cancer	Refractory Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL535	COSG61759	DUMMY_COSG61759	generic	26	Other	Unresectable, locally advanced Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG95485	DUMMY_COSG95485	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG95485	DUMMY_COSG95485	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG95485	DUMMY_COSG95485	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG95485	DUMMY_COSG95485	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG95485	DUMMY_COSG95485	generic	23	Testicular Cancer	Refractory Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL535	COSG95485	DUMMY_COSG95485	generic	26	Other	Unresectable, locally advanced Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG64752	DUMMY_COSG64752	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG64752	DUMMY_COSG64752	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG64752	DUMMY_COSG64752	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG64752	DUMMY_COSG64752	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG64752	DUMMY_COSG64752	generic	23	Testicular Cancer	Refractory Gastrointestinal stromal tumor	Anticancer Fund
CHEMBL535	COSG64752	DUMMY_COSG64752	generic	26	Other	Unresectable, locally advanced Pancreatic Neuroendocrine Tumors	Anticancer Fund
CHEMBL535	COSG99554	DUMMY_COSG99554	generic	19	Renal Cell Cancer	Advanced Renal Cell Carcinoma	Anticancer Fund
CHEMBL535	COSG99554	DUMMY_COSG99554	generic	21	Soft Tissue Sarcoma	Soft Tissue Sarcoma (STS)	Anticancer Fund
CHEMBL535	COSG99554	DUMMY_COSG99554	generic	26	Other	Thyroid Cancers	Anticancer Fund
CHEMBL535	COSG99554	DUMMY_COSG99554	generic	26	Other	Metastatic Pancreatic Neuroendocrine Tumors	Anticancer Fund
